ChipotleTweets,2023-03-27 22:49:23,@KeithFoster Sorry to hear that. Can you DM us the location you ordered from so we can help? -Scott https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-27 22:41:30,@acem1211 Will you please contact us at https://t.co/ltrG42w7NA so we can follow up with you directly? -Fia
ChipotleTweets,2023-03-27 22:30:04,@fzyviolet We’re concerned to hear this. Would you please share more here? https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-27 22:23:33,@damn_thatsvegan Oh no. Can you DM us the location you ordered from so we can help? -Scott https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-27 22:23:05,@bHen That's not right at all. Can you DM us the location you ordered from so we can help? -Scott https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-27 21:47:09,@beckyjohnson55 We would like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-27 21:25:24,@An_0_nym_0_us_1 This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/xw5wqcgBsh -Sheldon
ChipotleTweets,2023-03-27 20:47:14,@meezianity Sorry about that. Send us a message to https://t.co/xw5wqcgBsh and a member of our customer care team will be in touch with you to assist. -Sheldon
ChipotleTweets,2023-03-27 20:42:32,@JaimzHaze Could you dm us more details on what was wrong with your order? -Sheldon https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-27 20:17:54,@Pierson4life This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-27 19:50:46,@aniebiettt Thank you for you notifying us about this issue with your order. Could you please send us a message at the link and we will contact you shortly: https://t.co/xw5wqcgBsh -Sheldon
ChipotleTweets,2023-03-27 19:39:21,@_soyNIKKI Could you DM us the email tied to your account so we can look into this? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-27 18:38:19,RT @tinakittenalt: Chicken Al Pastor is all new at @ChipotleTweets for a limited time only! I really love the mix between the tangy sweetne…
ChipotleTweets,2023-03-27 18:30:47,RT @Punztw: YOO can't talk now @ChipotleTweets has an all new Chicken Al Pastor and it's a game-changer!10/10 would recommend! It’s crazy d…
ChipotleTweets,2023-03-27 16:56:29,@kat_seymour Send us a message to https://t.co/xw5wqcgBsh and a member of our customer care team will be in touch with you to assist. -Sheldon
